"url","transcript"
"https://www.tiktok.com/@makemoneywithmarie/video/7290556354903772459","I'm about to share with you a website that literally feels illegal to know. They will pay you up to $200 for 30 minutes of work. Let me show you. Head on over to Respondent IO. Click on for participants and click Become a Participant. They will pay you to give feedback on a topic that you already care about. You can do this right from home and you will get paid an average of $75 per survey. As you can see right here, you can get paid up to $200 for 30 minutes of your time. Don't forget to like and save this video for later and be sure to follow along for more. If you'd like to learn about the side hustle that makes me $4,000 plus per day working two to three hours per day from my phone. Head to the link in my bio and grab yourself a copy of my free Beginner's Guide. It has all the details on how to get started."
"https://www.tiktok.com/@earndailywithjodie/video/7415399754903014662","So you've started digital marketing, but you don't know what to talk about in your content because you haven't actually made any sales yet. I think this is something that's really normal and it feels like a struggle. When you first start, we're seeing people all over social media talking about how they're making six figures or five figures in one month. And it feels like it must be so easy for them to come up with content because they have the sales to back themselves. Just remember that those people that are making the five, the six figures, they also started with zero sales. We all start at the same place, but. But what can we be talking about in the meantime? I'm gonna really quickly give you 10 ideas, 10 things that you can talk about while you're waiting for those sales to come in. So make sure you like and save this for later so that when you're out of ideas you have this to come back to. Really important thing to remember when you first start is that people are not going to buy anything from you until they like know and trust you. So when you're first creating content, make sure you are focusing on that and not on sale. 1. Talk about your why why did you start digital marketing? This will really help people connect with you on your journey. Number two Talk about what learning. So what new skills and strategies are you learning inside your program? Number three, how is your product going to help others? So how is it going to help other people achieve their own personal or financial goals? Share something inspiring or motivating. So maybe you've had some kind of personal growth or mindset shift that you could share. Number five, Share your daily routine. So show people how you are fitting digital marketing into your busy life and balancing it with all of your other responsibilities. Number six, Bust some common myths about digital marketing. So for example, you could bust the myth that you have to have a huge social media following to get started. Share your goals, your own personal goals. People really want to be a part of your journey. They don't want to just see you at the end when you're successful. They want to be able to follow you along. Number eight, Share other people's success stories. So just because you haven't had any sales yet, I guarantee you there's people inside your community that have had huge success. So share those stories. Share about any tools or resources that you are using that you're finding helpful. So maybe it's an amazing new book that you're reading or a podcast that you're listening to. And number 10, talk about overcoming your fears. So talk about some of the fears and the hesitations that you had when you first started digital marketing, because I guarantee you there's a lot of people watching that have the same ones. So I really hope that you found these helpful. And just remember, while you're waiting for those sales, really work on getting your ideal customers to like, make, know and trust you. And then the sales will come. And if you are at all curious about starting digital marketing, if you've been watching other people do it and you're just not quite sure how to get started, drop me a comment or send me a message and I will get you all the information you need."
"https://www.tiktok.com/@sharon_virtualassistant/video/7288409389881412907","I'm gonna let you in on a little secret. You can learn the basics of digital marketing for free. So I'm gonna break this down into three parts. So make sure you save this video so you can come back to it later and follow for more. For those of you who don't know me, my name's Sharon and I'm on a mission to create financial stability for myself through digital marketing and digital products. Like most people just breaking into digital marketing, I wanted to learn the basics as a beginner without having to fork over a shitload of money. Here's three free courses you can take to learn the basics. Meta Blueprint is a free online course that's self guided for all things meta. Google Digital Garage is a series of webinars that are free to attend, put on by experts in the field. And Moz has a Beginner's Guide to SEO where you can start your SEO learning journey. Make sure you come back for part two where I'll share more free resources on digital marketing and until then, keep busting ass and remember the best things in life are free. Or at least they won't. Max out your credit card."
"https://www.tiktok.com/@that.six.figure.m07/video/7388655483894107422","This is the secret to building a successful digital marketing business. My name is Victoria. If you are new to my page, I want you to do three things for me. I want you to like save and follow so you can come back to this. I'm a busy boy mama. I've got three little boys. Two of them are special needs. I'm an army wife and so I literally did not have any more time to waste looking for another work from home job. I've been there, done that with all of the MLMs. I wanted to find a legitimate way to make an income online and this is how to do it. One is you, you need to get a done for you digital product. What I mean by that is invest in a program that is going to teach you the skills market on all social media platforms. Do you need to have your own business or your own product that you're going to market? No, you don't. But we're going to teach you how to build one if you want to do that. Going to teach you how to build a course if you want to know how to do that. Going to teach you affiliate marketing. It's going to teach you how to market done for you digital products. That is what I found to make my first six figure. The second thing that you need to know with how to be successful in digital marketing, you need to know how to grow a following from zero. I'm going to teach you how to start that organically, you guys and how to get to a thousand followers in seven days so that you can scale your business. Third thing that you need to know is that your followers don't matter. The amount of followers that you have, the amount of views that your videos are getting does not matter in the grand scheme of things. What matters is creating quality content. You need to learn how to create content that is going to stop somebody's scroll. What I mean is if you are on TikTok, everybody is scrolling, right? Everybody's going through their newsfeed and they're stopping to watch certain videos. The whole point in attraction marketing is getting somebody to stop and listen to you. So I'm going to teach you how to find hook. I'm going to teach you how to find trending audios, trending sounds, trending hashtags to get people to stop and listen to what you have to say. And also keep in mind your energy matters because if you are bland and boring, nobody is going to want to stop and listen to you. If you are willing to create content and put yourself out there, you are ready to scale a six figure business with digital marketing. I can show you exactly how to do it. Just say me. I'd love to share more."
"https://www.tiktok.com/@thereallindabomba/video/7536265585190079758","Adidas will pay you up to $15,000 a month just to promote their products online. You don't need any experience and you don't have to show your face if you don't want to. Make sure you save this video for later. All you have to do is go to Adidas.com and sign up to become a free affiliate. Once approved, all you have to do is select a product you want to promote on your social media, then place your unique affiliate link in your social media profile. This is called affiliate or digital marketing and it's how I make a full time income from home and I started as a complete beginner. If you want to learn how everyday regular people are changing their lives with this business model, just follow me and comment yes and I will send you the information."
"https://www.tiktok.com/@digitalglammie/video/7474436594670308663",""
"https://www.tiktok.com/@conversion.doc/video/7453083751019466006","Customers don't care about you, they don't care about your product, and they don't care about your brand. The only thing they care about is themselves. So if you want to sell more, simply show how you are all about them and how your product transforms their life. Help them solve problems, reach goals, or feel amazing. When you position your audience as the hero in their success story, your brand becomes their place to be. Remember."
"https://www.tiktok.com/@bintasbudget/video/7502987590010719530","Last quarter I made $128,113.30. I made a video about that and it went viral. So I'm going to show you guys how to start digital marketing. If I were to start over from ground zero. Disclaimer. This is not going to happen overnight. It took me almost a year and a half, which is why these are very extreme results. But if you are dedicated and you are consistent, you might get the same results. I mean, even more, maybe less. Whatever amount of money you're raking that's extra is still a blessing to have. So keep that in mind. Another disclaimer. I don't sell courses. I will never sell courses. This is not something that I do. However, if you do want more resources, I have a free community that you can join in a live class as well. First, number one is to pick a niche. Now you can pick any niche. I always recommend that you pick a niche that you're actually interested in. I will say there are some niches that just don't pay well but saturated, unsaturated, do whatever you want. Number two is to go look at top five creators, top three, top five creators that are within your niche, that are dominating and kind of see what they're doing, what are they posting, what videos do well, what hooks are getting views, what are they promoting, yada, yada, yada. Step three is to create your first digital product and probably include a freebie with that as well. So whether that's a template with a checklist, a journal, an ebook, or whatever it is, make sure that it's relating to your niche. Hence why I said to go look at creators and kind of see what they're promoting and what works within that niche. Step four is to post consistently. Now, for me personally, my goal was to at least post something once a day. If I couldn't, once every other day. Just because that gives the TikTok algorithm, whatever platform you're using, to kind of know like what your target audience is the more that you post, I recommend doing that and at the same time make sure that you're creating a really good hook for your videos. Hence, go look at the other creators and kind of see what they're doing. When you're making content or marketing it, you don't need no brand voice, just have it be your unfiltered, just be you essentially make it feel like you're storytelling. If it's something that relates to you personally, then storytelling why this product worked for you. Example would be my budgeting template. I've been using that budgeting template for like the past four years, but I only put it on online just because it helped me so much, especially as a younger person trying to navigate like student debt, regular debt, my car payments, like how much money was coming in. And I lived by myself. So I really needed to manage my money so I could pay my bills. I think the hardest part about digital marketing is, like, anyone can create the product, right? But it's really about how you market it. And I think that's where a lot of people get stuck. So if you want to know more about the marketing, I do have more videos up on that. Digital marketing isn't about luck. I always keep seeing people in my comment, oh, you got lucky. You got lucky. No, I have failed more times than you've tried. So let's put that in there. If you are consistent and you have a growth mindset about it and you are determined to get to where you need to be and you're delusional about it, trust. Hope this helps. And if you have any questions, go join the community so I can answer them because I can't answer in the full depth that I want to in the comment section. So yeah. So thank you guys so much for 100k. Like, it's still surreal, but I love you guys so much. Also, go follow my other TikTok page. Bye."
"https://www.tiktok.com/@bintasbudget/video/7491392767952882990","Had to start with $0, 0 followers and 0 clue on how to start on digital marketing. This is how I do it. From ground zero. Wow, I'm ashy. Credentials. Boom, boom, boom, boom. We don't got time. Let's go. Welcome back to class. I see you missed the last class. It's showing. Anyways, let's just cut to agenda. We'll talk about your punishment later. Step one, Pick a niche. Any niche. Literally anything. Anything that you were interested in, Anything that you are knowledgeable in. Anything that interests you. Even if it's unsaturated or saturated. Do it. Want to do someone's comment today talking about how she's really into crocheting? Do crocheting. If you know about a crocheting, your niche is crocheting. My personal niche that I did is personal finance and that's because I majored in finance. I enjoy finance and I like talking about finance. Again, pick a niche. Not three, not five. One. Start simple. Step number two, create a solution to a very specific problem for me. I started off with a budget template. Why? Because I was horrible at budgeting. I. I personally use that product so why not share with other people? Take me like a week to build my budgeting template. But then when I went back to go ahead and sell it, I did go back and make a few tweaks. Step three, don't overthink the tech of it. One link, one funnel, one product. I used free tools. So for example, if you're going to be creating stuff, use Google Docs, sheets, Google Art or use Canva. These options are all free to sell your product. I personally use this thing called the Leap. I'm going to put it up here for you. They're free until you want to upgrade to $19 a month which will allow you to have more contacts, blah blah blah and have things more automated. Now that I made more money, I did invest into Stan store which is $29 a month or I also invested in the $300 per year. Now again, when you make money you can reinvest that back into your business since you have zero. Remember, because we're starting from ground zero, we're doing this all free. Do not need to spend money. That's one thing that pisses me off is like these gurus will always tell you that you need to spend money to do blah blah blah. No you do not. I promise you, you do not. Only thing that I personally spent money on was a couple classes to learn how to do to market it did it and I did that from TikTok. I will say that was probably the best $100 I've ever spent in my entire life. But again, do what you want. Step four, now that you've built your product and you know where to sell it. Market, market, market, market, market. I've never personally paid for ads. I do all my marketing organically. So Pinterest, TikTok, YouTube, Shorts, Instagram. But I will say start with one platform. For me, that was TikTok. A lot of you guys don't know, but I started this account 5 months ago and I'm already almost at 70k. Now obviously your goal is to post and go viral, but what I'm saying to you right now, mindset's gonna be that way. Do not post to go viral. Post to be consistent, educate, document and show your products are helping others or yourself. I am not here to sell you a dream again, I'm just telling you what worked for me and hopefully you are motivated to start your journey. Make it a lot easier for me to answer all your questions. I did create a community and I linked that into my bio. It's totally free. You can just join and you'll be able to upload all your questions and I'll be able to answer them in much depth versus trying to answer through like tick tock comments because I have a character limit on that. But the goal of this is so everyone can kind of get in there, search through whatever problem they're having and find the answer to that from me. I am also breaking this all down in a live class that I am having. I'm listening to all your suggestions and I have decided to start a live class. Make sure to grab your spot because space is very limited as I want to be able to answer all your questions alive. Thanks for showing up to class. Hopefully you show up to my real class and if you don't, detention. I look mad crazy, but good night."
"https://www.tiktok.com/@conversion.doc/video/7536938173557951766","This is why you don't understand marketing. People don't want your product, they want the better version of themselves. They imagine after buying it. They don't buy the gym membership, they buy who they'll become after going there. They don't buy the lipstick, they buy the confidence boost and compliments they will be getting. Stop listing the benefits and instead start painting their future the most powerful. Marketing isn't about your brand, it's about your customers desired transformation. Sell the after, not the what and."
"https://www.tiktok.com/@dsstinylovr/video/7454285000024804638","Sorry I took the last Halo. That's okay. I'm sorry I ratted you out to the irs. You did what? Come visit Mommy in prison. Bye, Mommy."
"https://www.tiktok.com/@vlogbackgroundmusic/video/7216785310074539269",""
"https://www.tiktok.com/@fsdvrwz/video/7172363677255978283","Mobile game ads be like, how? How?"
"https://www.tiktok.com/@madi/video/6865747487970413830","Asos. Hey, hey. Show me your drip. Drip. Give me that. Be sauce. Yeah, yeah, yeah. I want to see your sea sauce. Give me drinks."
"https://www.tiktok.com/@andcarli/video/7156593208586226949","Sa ra."
"https://www.tiktok.com/@denisetalksbusiness/video/7462427227553123606","Content of social media. Over in Babal on the web Anki Ivan Ashwa Hilbanut Oak starter odes Mania Happy Thousand 4 Minimal and Bay Octif Albino space week in niche dominicraft day em at an aphas vorte pilot and on noham if kofmin pilot vas4yawish."
"https://www.tiktok.com/@itsalex_thomas/video/7460931821128142102","Dasvas dumos Maran owner Dangisan unkida de Ubadan linked and das noor mit ein best vidudas ohara fragginhas. Then ship began Instagram the heav tiktoks and Sufi le fake accounts and of Instagram shigitan sprachna fragging didohast."
"https://www.tiktok.com/@haayirrr/video/7310957664534646021","Facebook artists google artists google artisans fiver Alibaba Abu Google AdSense Search engine optimization content marketing affiliate marketing social media marketing influencer marketing."
"https://www.tiktok.com/@dianamomsconcept/video/7496796414643834114",""
"https://www.tiktok.com/@elevatewitholivia/video/7516554341084417302","I honestly can't believe I'm saying this, but in just 11 weeks of selling digital products online, I've now made over £50,000. Like what now? Paid off all of my debts, I've booked my dream holiday and I'm saving up for my first home. All at 22 years old. Never in a million years did I think it would be possible to make this amount of money from my phone, let alone in less than three months. I am literally living proof of how possible this is for the average person. If you can spend 8 hours working for someone else, why can't you spend 2 hours building something that actually works for you and not the other way around? You don't need experience, you don't need a following, and you don't even need to show your face. I started from zero just 11 weeks ago with nothing but a willingness to try something new. This is your sign to just get started. I was sat exactly where you are just 11 weeks ago and look at me now."
"https://www.tiktok.com/@amalia_digitalmama/video/7507922777152802070","Akanomegla ate."
"https://www.tiktok.com/@facelesswithana3/video/7425651122594925857","I purchased a digital marketing course, and this is basically what happened. Before I purchased this course, I did so much of my research. I've seen so many different digital marketing courses that people were selling. And, you know, I already knew that there are good and bad courses out there. So before I purchased this, I made sure to do extensive research because obviously this, this course wasn't cheap. Guys, these courses are like 500 to $900. So I needed to do my research to make sure that I was purchasing the right one. All I knew is that I just wanted my time back. I wanted to find a way that I could quit my job and not have to rely on, you know, a 9 to 5 job to live. I was just so tired of working jobs that I was just so unfulfilled in and feeling so restricted with, like, money and finances and just, it's not feeling like I can really live. You know, I'm only 22, so I want to spend my 20s making money, but also enjoying my life and traveling. And my 9 to 5 job just was not. There was no way I was going to do that on the income that I was making. Now, I'm not new to digital marketing, but I am new to doing Digital Marketing on TikTok. So, you know, I was, you know, getting this course. I was still a little bit like, I don't know if this is going to work. I don't know if I'm making the right decision. And I'm so happy that I purchased this because, you know, I'm still learning how to do this on TikTok. I've been doing this on Instagram for about eight to nine months, and I found it completely different doing digital marketing on TikTok, especially showing your face, since I wasn't showing my face last time. The information that I'm gaining for how much I've paid for is just honestly mind blowing. I. I still can't believe that I only paid how much I paid for to learn how much I'm learning and to get the mentoring that I'm getting from people who are making six to seven figures with this information, with these skills, with this course as well. I was so scared. I was still nervous. I was still, you know, I felt like, I felt like how I was when I first started in December, like, oh, I don't know if this is gonna work out. I don't know if this is good. I don't know if this is worth it, even after doing my research. And it was. And I'm just so happy that I again, went over that fear and I got it. And I'm learning everything. I'm learning if you are new to digital marketing or if you are searching for different courses that you want to start and resell and learn from, the one advice I would give you is to do your research and make sure you're purchasing the right courses that you align with and that are teaching you what you need to know. Okay? I've seen so many courses. I've done my research on a lot of them, and a lot of these courses are literally not teaching you what you need to know. So I'm happy that I did my research and I'm happy that I purchased from my purchase from, because she told me what it was like. She's. She's seen success in this. She's literally made like 80,000 quit her job doing this full time. And she lives in South Africa. And like, how crazy is that? If you needed a sign to purchase that digital marketing course and start your digital marketing business, whether that's faceless or that's showing your face, whether that's on Instagram or TikTok, this is your sign. You don't know what could happen. You don't know what you could learn from, and you don't know. You don't know if this course has the possibility of changing your life if you don't start. So get started today and purchase that course."
"https://www.tiktok.com/@elissa.digitalx/video/7428648227966143777","Take this. Hey. Gonna be after you."
"https://www.tiktok.com/@abbdouglas2000/video/7423441436437204257","What is network marketing? So network marketing is where you can get paid weekly, every single Friday for literally just utilizing your social media. So maybe some of you have heard of traditional marketing. Traditional marketing is, you know, the old fashioned way of marketing because all the money goes into billboards, TV adverts, newspapers, things like that. Whereas network marketing goes into people like you and me. And you can actually start from zero experience. You don't need any qualifications. All you need is an iPhone, WI fi and a mentor."
"https://www.tiktok.com/@camilledigit_/video/7478412412627012886","O."
"https://www.tiktok.com/@lifeofdinoo/video/7354382365331934497","So I've been getting a lot of DMs recently asking me about this new digital marketing hustle. Especially because on the Internet I tell people to learn real skills, high income skills, and to never cut corners. And I've been in the digital marketing space for years. Even though I'm in sales right now. I've worked in marketing before. And the thing that I've learned from these guys is they come on the Internet and instead of teaching what they've learned, they kind of push their course on the back end. So for those of you that don't know, they, they have a master resell rights course, they buy a course. Essentially someone created it for the sole purpose of other people buying it and brandishing it as their own. So I don't have a problem if you come on the Internet and you talk about the lessons you've learned. But it becomes unethical when you come on the Internet and all you're doing is promoting that course. And the way that they paint it is they say, I was working a nine to five. Now I no longer work this nine to five and I made £5,000 in the last two, three weeks or even two, three months. Cool. The money that they made, they're not lying about, by the way. But if you ask them where did you make your money or how did you make your money, that's where the question arises. So now what happens is they come on the Internet, they tell you digital marketing changed their life and essentially you're changing their life by buying their course. And then the cycle continues. You buy the course, then you sell the course. And by no means I have a problem with this. If this is your side hustle, do your thing. But the ethical side of it is in question. When you are coming on the Internet and all you're doing is pushing this, trying to get sales for your course. And they try to pretend they sell other digital products, but in reality 99% of their revenue comes from the actual course. So what's my take on this? For anyone that's watching this and wants to get into digital marketing, don't cut corners. And even if you're going to buy the course, buy it. But don't come on the Internet and try to make money from selling that course. Try to utilize the course to sell your own digital products. Because all these people are doing is they're cutting corners. And again, I'm against cutting corners. So for anyone that's trying to get into the digital marketing space, please understand that this course will teach you how to market, but don't come on the Internet it and pretend your life has changed overnight when in reality all you're trying to get is sales for your course."
"https://www.tiktok.com/@brionuhjadya/video/7273229033050098986","I can't go out. I'm sick. Boo. You whore."
"https://www.tiktok.com/@socialwithkarla/video/7514321434458524959",""
"https://www.tiktok.com/@digitalmarketingbeginner/video/7503625215910382870","Do you want to learn how to create invitations like this for your digital marketing business? Well, keep watching and I'll show you. So, first you can look through all the designs. You cannot copy these word for word as that's copyright, but you can take inspiration from them. To create a design, just type up invitation in the bar and the custom size will be there ready for you. Then you're going to want to go to Elements and type up background or pink background, green background. To get what kind of colour background you want for your invitation, it will come up with a list of backgrounds that you can look through in the photos. Pick which one that works perfectly for you and then adjust it to your invitation. It should look something like this. Then of course, you're going to want to do your text. So writing stuff like this. As you can see, change up all the fonts to get it exactly how you would like. Like your invitation. Just as if you were to buy invitation, create it as if it's your own. Then back to Elements and I'm just going to find some little images to add to the invitation. You can change the transparency of the background or the transparency of the images itself. When you're using multiple elements in your invitation, it doesn't class as copyright because there's multiple of them. A key thing that I'd like to add is that you can change the colors of your whole invitation to match an element you've put on there, which I think is perfect to make it all look symmetrical. Also, don't forget to add into your address. Obviously, the customers will be able to change this once they download the file. Add your finishing touches and then your invitation will be complete. Here's my final product. And of course we need to download this so the customer can edit it. How you're going to do that is through a template link. Once you have your template link, you're going to want to create a landing page, which is the document that they'll be sent to them when they purchase it, like this."
"https://www.tiktok.com/@claireearnaud/video/7203097961440627973","I don't want to get with you so tell my friends that I'll be over here I ask myself what am I doing?"
"https://www.tiktok.com/@makemoneywithdaria/video/7515895879966969110","This one's a bit controversial, but what if all of these accounts that you're seeing on your for you page aren't lying to you? You know those videos where you're seeing someone waking up to 500 pounds made in a sleep? You just roll your eyes, think, yeah, right, and scroll to the next one. That used to be me. So I realized for months I was watching all of these people posting about how they managed to pay off their credit card debt, cut down the hours at work. Work three to four hours a day and their rent is covered. Now at first I thought that was total crap. It just can't be real. After a little while I thought, what if those people aren't lying? What if they're actually speaking the truth? What if I'm really missing out on something here? I'm not saying a side hustle is going to make you money right away because it does require work. But it does work. And I'm not going to stop talking about the side hustle until you'll realize that it's possible for absolutely anyone. And it's possible for you too. I'm no one special, just a 27 year old girl that has simply wanted more for herself. You can keep believing that this is all a scam and you can keep feeling miserable, or you can see it for what it is. A huge opportunity to actually change your life."
"https://www.tiktok.com/@digital.dotun/video/7403352844025220385","Do you want to get into digital marketing? Do you want to join a field that is growing where you can earn high five to six figures? On TikTok, I see a lot of different pages talking about digital marketing, but you can tell they don't really know what digital marketing is. I'm not one of those guys that are trying to sell you a course or anything like that. I'm genuinely coming on here to provide value, potentially gain opportunities and network with other digital marketers. Look at me. I'm not your typical, you know, middle aged, you know, Caucasian or something like that. I'm literally a normal guy from the hood. I like doing content creation. But digital marketing is my professional career that I want to get into. So yeah, I've come on here to provide value. A lot of people say, oh, digital marketing is selling digital products online. But digital marketing is literally any form of marketing that you see online that promotes a service or product. And there's a lot of different ways you can get into digital marketing, which they don't tell you about. Digital marketing is not just selling a product, a digital product. There's so many different routes you can take with digital marketing and I'm here to show you guys different ways on how to."
"https://www.tiktok.com/@inso.rise/video/7508623593979317526","Rock your body. Rock your body. Come on. Come on. Rock that body. Rock your body. Rock your body."
"https://www.tiktok.com/@muvasclass/video/7516622192637971734","Should I be under my bed?"
"https://www.tiktok.com/@thehijabimarketer/video/7499757443430321430",""
"https://www.tiktok.com/@muvasclass/video/7419777334149991712","Do not, and I repeat, do not start a digital products business before you watch this video. When I heard about digital products the first time, I was like, put me on. Where do I sign up? What do I need to pay? What do I need to do? Because I need to get this money to realize that, oh, this is kind of shit. Oh, I need to do more than just buy a product and resell it. So before you start selling digital products, let me give you some key things that you shouldn't, shouldn't, shouldn't overlook. Before you buy any type of digital product from a person, please check out who they are first. A lot of people are out here selling digital products for $2,000 that you can get for $200. So make sure to do your research. Number two, marketing and consistency. If you're not ready to post every single day, especially for the first 60 days, then you might not want to start. The algorithm has to get used to you. Your target audience has to get used to you. Everybody has to get used to you. And if you come up once a week, they might just not be consistent and show up every single day, even if you don't feel like it. If you are truly ready for that, let's go to number three. Number three, patience is going to be your best friend. Just because you saw someone make $1,000 in 7 days does not mean you're going to make $1,000 in 7 Days. You might make $10,000 in 8 days. You never know. Be patient and do not compare yourself to anyone in this business. Everyone is for themselves. Everyone is making their own money and selling their own digital products. And everybody is on their own journey, just like you are. I hope this helps. And if you're ready to start, comment mother in the comment section and I'll send you a cute discount."
"https://www.tiktok.com/@young_le444/video/7386839108796173611",""
"https://www.tiktok.com/@torialynaee/video/7516673613500632351","Stop being scared of Instagram. 15,000 followers, 90 days. Here's how we're going to do it. If you're also trying to be the next It Girl and you want to grow on your platforms, you're in the right spot. Number one. And I know everybody's tired of hearing this, but consistency really is key. But we're focusing on quantity without risking the quality. I want y' all to be so tired of seeing my face. I want you to see me on your feed and think, damn again. You need to get people so used to seeing your face to the point where they're thinking, oh, I wonder what Tori is doing next. Ingrain yourself in their brain so that they cannot forget. Baby, I live in your hippocampus now. What's the hippocampus? The hippocampus is a part of the brain that is primarily associated with memory. There you go. Number two, SEO. If you don't know it stands for Search Engine Optimization. What's the point of good content if nobody can find it? Number three, authenticity and transparency. Zero Bullshit. I'm showing you all the successes, the failures, exactly what works and what doesn't work for me so that you guys can apply this to your growth strategy. I'll be updating you guys every week on exactly what's working, what I'm trying, what needs to be fixed, and what I'm learning along the way so that you guys can go and apply this to your content. And with that, I'll see you in the next video. Go be great, and I'll catch you on the flip."
"https://www.tiktok.com/@digitalladywealth/video/7397491300293119264","Come check this. Come check this."
"https://www.tiktok.com/@kaysamusaa/video/7514405652840729878","Salam alikumarkra so this is canada www.legacywithcare.com click see you automatically link a tabato email to get a best word Full access website program Kuturo merka inshallah waiting car when salami salam alikum."
"https://www.tiktok.com/@simplegmarketing/video/7411997938592861472","I can't believe it. £600 made in a day. So this is day one of my honest digital marketing journey. I didn't start a day ago but I'm gonna do these talking videos to show you everything about it. So yesterday was a really good day. I'm not gonna lie. I started Digital Marketing on the 1st of June. Like properly actually started it, invested time, invested money, created my store, created my first digital product. It is now the 3rd of September so I'm about three months in. So far I have earned just over 10,000 PO. That, that's half of my old 925 salary, which is just insane. I know you've probably heard this everywhere but digital marketing is set to be the highest ranked job in 2024. It was the same in 2023 and I can promise you it'll probably be the same for 2025 as well. Maybe like a 90 promise. I don't know. For me I am in the space of selling digital products online so there is absolutely no stock. You don't have to pick and pack anything because I used to work in a warehouse for like three days. My life has literally done a 180 since I started this. Like I have never seen such like a steady stream of income since doing this. And I didn't think it was gonna work. I didn't make a sale for three days and then after my first sale I didn't make a sale for two weeks after that. I have made a sale, I'd say like 90% of the days. It's allowed me to even quit my nine till five. That was burning me the fuck out like really bad. So my last day with them was the 26th of August. I have now been officially self employed for two weeks. A lot of people do really struggle with this and that's why I kind of come on here to show them that you are going to have them struggles, you are going to have that kind of bad mindset some days and it's going to be fine. Definitely one of the best things I ever did. And I would definitely encourage anybody who's stuck in like a shitty 9 till 5 to do the same. I'm going to be sharing my income, the highs, the lows, everything that I kind of learn along the way so that you guys can know everything that you need to know before you get into it. But yeah,"
"https://www.tiktok.com/@elevatewitholivia/video/7513678576881913110","I've made over £2,000 today. £2,000 in one day. I can officially say that Sunday scaries are a thing of the past and I now get to spend every day on my terms, nobody else's. And the best part? I make an absolutely insane amount of money whilst doing so. So if you're watching thinking, I wish I could do this, you can. I started with absolutely no experience and no followers. I just had a willingness to learn and a drive to finally do something for my this isn't a sign to just get started, then I don't know what is."
"https://www.tiktok.com/@maralivegood/video/7522115801336319237","So who did work is the affiliate link is net of my Website affiliate FUI that is $5 rounded off to Nihanta Rand Dan Krai PDF document what we have stop for stop for dialogue of my website so Vanier Iman yao linkbreik on my product percent fundor Dichitola productive at akwerkweb of my website ebooks audios software affiliate program when Mark Lex was dead so andinj be langstal on the old affiliate vote war and akvo so ase belongstel and my nihantach rant affiliate comment."
"https://www.tiktok.com/@its_honeylove/video/7514986290354343190","Stay at home mom, are you tired of the bills? But guess what? You're watching me on TikTok, right? And you can make money on TikTok. So why are you watching me for free when you can be doing exactly what I'm doing and making money regularly as a passive income whether you post or not. Like guys, I have been in Dubai for the past three months, right? And all my daily food takeaways going out with the girlies have all been coming from 10 tick tock affiliate program which are videos that I posted months ago. Go back to my timeline and see the last promotional video that I've done regularly. Every two, three days I'm getting £80, £60 and then that all adds up by the end of the month. Guys, stop sleeping on yourself. If you need somebody to hold your hand. Guys, I am here currently I am setting up a WhatsApp affiliate, tick tock for Tik Tok Hustlers. But the group is literally starting asap. Girls have already started purchasing their ebook. So what you need to do to get access to this TikTok affiliate marketing WhatsApp community that I will be mentoring you guys, helping you with engagement, helping you on the products, the samples, how to actually find products in your own house that are already on TikTok shop really which you can promote and make money from. How to do the right hooks, how to create the right videos with face just like me or Faceless. So what you need to do is go on my Stan account. In my Stan stan account there's two eBooks, TikTok beginners affiliate and also faceless TikTok marketing. Purchase either one of those two eBooks and guess what? You will get access to the community. So let's get this popping. This offer is not going to stand because there's girls on there. I can't keep my girls waiting for everyone else. So get it today because tomorrow the WhatsApp group would be closed."
"https://www.tiktok.com/@wanbrazy/video/7541836911745322254","Chill. Now look though, Chat. This is the whole fit. Why you say that? Feel how y' all feel."
"https://www.tiktok.com/@anna._.r/video/7543067465664826646","Five three with amazing physique Head on her nails on feet Leave every nigga on scene if she pretty, I put."
"https://www.tiktok.com/@manbearpig1991/video/7541932116821413134","That I know how to save life."
"https://www.tiktok.com/@heavenyatted/video/7543396220287356190","Will your tongue still remember the taste of my lips? My lips, my lips, my lips Will your shadow remember the swing of my lips? My lips, my lips, my lips Will your love work?"
"https://www.tiktok.com/@aamberdhaliwall/video/7542741037798804750","Man. I didn't. Got to the point now where you don't give a fuck. I don't give a fucker. I don't give a fuck is."
"https://www.tiktok.com/@earnwithkaitlyn/video/7537368728283958558","Don't fall for it. Don't do it. If you have been looking to make money on this app and you've been looking into digital marketing and Canva and creating your own products and everything like that, do not fall for it. There's a much easier way and there are things that people are not telling you. People are not going to tell you how hard it is to make your own product in the first place and how much time you have to put into that and also how to get recurring sales from that and get people to actually buy it. I found something that is so much more beginner friendly. For reference, I hopped on here about two months ago and in the last three days I, I have made nearly $1,300. That is because I'm doing affiliate marketing. And no, this is not TikTok shop, this is not creator fund. You can do this starting from zero followers. Essentially what I'm doing is I'm selling done for you products. So they're products that have already been made for me. They're already in high demand. I'm just the messenger telling people about it. If you find a product that you truly love, that you're passionate about and that you can talk about over and over again, something that's personally helped you, whatever it is, you can make so much money just by talking about the things that you love. So if you're someone who's looking for ways to make true income here, but something that's not scamming people, that's not coming an influencer or post your whole life all over the Internet and this is for you. If you have an hour to a day and you have some funds to invest, you're willing to learn something new. Then comment ready on this video and also send me a DM and I will send over all the information you need to."
